1801,AK Aleknagik 1 NNE,20191009,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1612,MT Lewistown 42 WSW,20080727,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1046,MT St. Mary 1 SSW,20030925,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1046,MT St. Mary 1 SSW,20100917,,,,CR3000
1001,MT Wolf Point 29 ENE,20011220,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,CR23X
1001,MT Wolf Point 29 ENE,20021121,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1001,MT Wolf Point 29 ENE,20030603,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1001,MT Wolf Point 29 ENE,20080916,,,,CR3000
1002,MT Wolf Point 34 NE,20011220,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,CR23X
1002,MT Wolf Point 34 NE,20021121,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1002,MT Wolf Point 34 NE,20030603,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1002,MT Wolf Point 34 NE,20031117,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1002,MT Wolf Point 34 NE,20080917,,,,CR3000
1027,NC Asheville 13 S,20001114,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,CR23X
1027,NC Asheville 13 S,20020714,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1027,NC Asheville 13 S,20030708,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1027,NC Asheville 13 S,20030710,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1027,NC Asheville 13 S,20030828,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1027,NC Asheville 13 S,20091120,,,,CR3000
1026,NC Asheville 8 SSW,20001114,T=C0+C1*R+C2*R^2+C3*R^3,T=C0+C1*R+C2*R^2+C3*R^3,T=C0+C1*R+C2*R^2+C3*R^3,CR23X
1026,NC Asheville 8 SSW,20020714,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1026,NC Asheville 8 SSW,20030710,T=C0+C1*R/Ro+C2*(R/Ro)^2,T=C0+C1*R/Ro+C2*(R/Ro)^2,T=C0+C1*R/Ro+C2*(R/Ro)^2,
1026,NC Asheville 8 SSW,20030828,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1026,NC Asheville 8 SSW,20091120,,,,CR3000
1347,NC Durham 11 W,20070329,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1347,NC Durham 11 W,20091209,,,,CR3000
1611,ND Jamestown 38 WSW,20080730,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1139,ND Medora 7 E,20040918,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1139,ND Medora 7 E,20100528,,,,CR3000
1235,ND Northgate 5 ESE,20061017,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1235,ND Northgate 5 ESE,20100527,,,,CR3000
1025,NE Harrison 20 SSE,20030827,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1025,NE Harrison 20 SSE,20100529,,,,CR3000
1003,NE Lincoln 11 SW,20020114,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,CR23X
1003,NE Lincoln 11 SW,20021116,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1003,NE Lincoln 11 SW,20030610,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1003,NE Lincoln 11 SW,20090603,,,,CR3000
1004,NE Lincoln 8 ENE,20020115,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,CR23X
1004,NE Lincoln 8 ENE,20021115,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1004,NE Lincoln 8 ENE,20030609,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1004,NE Lincoln 8 ENE,20090602,,,,CR3000
1115,NE Whitman 5 ENE,20040915,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1115,NE Whitman 5 ENE,20100618,,,,CR3000
1041,NH Durham 2 N,20011211,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,CR23X
1041,NH Durham 2 N,20021108,T=C0+C1*V+C2*V^C2,T=C0+C1*V+C2*V^C2,T=C0+C1*V+C2*V^C2,
1041,NH Durham 2 N,20031021,T=C0+C1*V+C2*V^C2,T=C0+C1*V+C2*V^C2,T=C0+C1*V+C2*V^C2,
1041,NH Durham 2 N,20100604,,,,CR3000
1040,NH Durham 2 SSW,20011216,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,CR23X
1040,NH Durham 2 SSW,20021108,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1040,NH Durham 2 SSW,20031021,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1040,NH Durham 2 SSW,20100605,,,,CR3000
1729,NM Artesia 2 WNW,20100624,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1747,NM Aztec 43 E,20100825,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1658,NM Carrizozo 1 W,20090709,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1707,NM Clayton 3 ENE,20100511,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1703,NM Clovis 7 N,20091213,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1650,NM Dulce 1 NW,20090712,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1771,NM Elida 14 SW,20110624,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1730,NM Grants 2 S,20100829,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1781,NM Hachita 7 ESE,20110930,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1748,NM Hagerman 10 ESE,20100904,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1307,NM Las Cruces 20 N,20070301,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1307,NM Las Cruces 20 N,20100211,,,,CR3000
1773,NM Las Vegas 6 NE,20110625,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1138,NM Los Alamos 13 W,20040731,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1138,NM Los Alamos 13 W,20091113,,,,CR3000
1708,NM Mills 6 WSW,20100512,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1716,NM Mountainair 2 WSW,20100628,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1738,NM Nageezi 18 SSW,20100902,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1784,NM Pinon 8 SSE,20111002,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1739,NM Ramah 9 SE,20100903,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1714,NM Raton 26 ESE,20100514,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1655,NM Reserve 1 W,20090710,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1704,NM Santa Fe 20 WNW,20100510,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1715,NM Socorro 17 WSW,20100626,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1020,NM Socorro 20 N,20030524,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1020,NM Socorro 20 N,20100417,,,,CR3000
1692,NM Taos 27 NW,20091104,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1749,NM Vaughn 36 SSE,20100828,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1106,NV Baker 5 W,20040509,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1106,NV Baker 5 W,20101006,,,,CR3000
1532,NV Denio 52 WSW,20080616,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1532,NV Denio 52 WSW,20101009,,,,CR3000
1049,NV Mercury 3 SSW,20040328,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1049,NV Mercury 3 SSW,20100205,,,,CR3000
1117,NY Ithaca 13 E,20041027,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1117,NY Ithaca 13 E,20101026,,,,CR3000
1118,NY Millbrook 3 W,20041101,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1118,NY Millbrook 3 W,20101025,,,,CR3000
1125,OH Coshocton 8 NNE,20061110,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1125,OH Coshocton 8 NNE,20090710,,,,CR3000
1797,OH Wooster 3 SSE,20161111,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1068,OK Goodwell 2 E,20040227,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1068,OK Goodwell 2 E,20090601,,,,CR3000
1772,OK Goodwell 2 SE,20110618,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1005,OK Stillwater 2 W,20020315,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,CR23X
1005,OK Stillwater 2 W,20030314,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1005,OK Stillwater 2 W,20090529,,,,CR3000
1006,OK Stillwater 5 WNW,20020315,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,CR23X
1006,OK Stillwater 5 WNW,20030314,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1006,OK Stillwater 5 WNW,20030523,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1006,OK Stillwater 5 WNW,20090531,,,,CR3000
1112,ON Egbert 1 W,20040715,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1112,ON Egbert 1 W,20100921,,,,CR3000
1610,OR Coos Bay 8 SW,20080810,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1234,OR Corvallis 10 SSW,20060914,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1234,OR Corvallis 10 SSW,20090911,,,,CR3000
1145,OR John Day 35 WNW,20040316,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1145,OR John Day 35 WNW,20101010,,,,CR3000
1023,OR Riley 10 WSW,20030703,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1023,OR Riley 10 WSW,20090920,,,,CR3000
1123,PA Avondale 2 N,20060602,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1123,PA Avondale 2 N,20101024,,,,CR3000
1042,RI Kingston 1 NW,20011216,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,CR23X
1042,RI Kingston 1 NW,20021108,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1042,RI Kingston 1 NW,20031024,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1042,RI Kingston 1 NW,20100603,,,,CR3000
1043,RI Kingston 1 W,20011216,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,T=C0+C1*V+C2*V^2+C3*V^3,CR23X
1043,RI Kingston 1 W,20021108,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1043,RI Kingston 1 W,20031025,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1043,RI Kingston 1 W,20100603,,,,CR3000
1789,SA Tiksi 4 SSE,20110601,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1029,SC Blackville 3 W,20020713,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1029,SC Blackville 3 W,20030729,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1029,SC Blackville 3 W,20090428,,,,CR3000
1030,SC McClellanville 7 NE,20020808,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1030,SC McClellanville 7 NE,20090429,,,,CR3000
1446,SD Aberdeen 35 WNW,20070627,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1446,SD Aberdeen 35 WNW,20090829,,,,CR3000
1140,SD Buffalo 13 ESE,20040921,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1140,SD Buffalo 13 ESE,20100620,,,,CR3000
1236,SD Pierre 24 S,20061024,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1236,SD Pierre 24 S,20100618,,,,CR3000
1009,SD Sioux Falls 14 NNE,20020925,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1009,SD Sioux Falls 14 NNE,20100616,,,,CR3000
1121,TN Crossville 7 NW,20041203,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1121,TN Crossville 7 NW,20090409,,,,CR3000
1386,TX Austin 33 NW,20080203,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1386,TX Austin 33 NW,20100222,,,,CR3000
1130,TX Bronte 11 NNE,20061215,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1130,TX Bronte 11 NNE,20100221,,,,CR3000
1066,TX Edinburg 17 NNE,20040219,T=C0+C1*V+C2*V^C2,T=C0+C1*V+C2*V^C2,T=C0+C1*V+C2*V^C2,CR23X
1066,TX Edinburg 17 NNE,20100225,,,,CR3000
1019,TX Monahans 6 ENE,20030521,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1019,TX Monahans 6 ENE,20100220,,,,CR3000
1067,TX Muleshoe 19 S,20040227,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1067,TX Muleshoe 19 S,20100415,,,,CR3000
1018,TX Palestine 6 WNW,20030525,T=C0+C1*V+C2*V^C2,T=C0+C1*V+C2*V^C2,T=C0+C1*V+C2*V^C2,CR23X
1018,TX Palestine 6 WNW,20090507,,,,CR3000
1306,TX Panther Junction 2 N,20070225,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1306,TX Panther Junction 2 N,20100218,,,,CR3000
1387,TX Port Aransas 32 NNE,20071117,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1387,TX Port Aransas 32 NNE,20100225,,,,CR3000
1785,UT Beaver 15 E,20110923,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1742,UT Blanding 26 SSW,20100815,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1731,UT Bluff 32 NW,20100814,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1507,UT Brigham City 28 WNW,20070819,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1507,UT Brigham City 28 WNW,20080813,,,,CR3000
1743,UT Cedar City 18 SSE,20100806,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1717,UT Delta 4 NE,20100801,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1777,UT Grantsville 12 WNW,20110921,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1786,UT Manila 18 ESE,20110921,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1744,UT Mexican Hat 10 NW,20100818,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1722,UT Midway 3 NE,20100723,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1740,UT Milford 42 WNW,20100802,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1745,UT Monticello 24 NW,20100814,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1755,UT Price 3 E,20110918,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1746,UT Provo 22 E,20100801,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1776,UT Spanish Valley 25 SW,20110919,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1721,UT St. George 15 NE,20100805,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1509,UT Torrey 7 E,20071004,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1509,UT Torrey 7 E,20100420,,,,CR3000
1656,UT Tropic 9 SE,20090714,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1778,UT Vernal 23 SSE,20110920,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR3000
1085,VA Cape Charles 5 ENE,20040303,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1085,VA Cape Charles 5 ENE,20101023,,,,CR3000
1346,VA Charlottesville 2 SSE,20070329,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1346,VA Charlottesville 2 SSE,20101022,,,,CR3000
1305,VA Sterling 0 N,20061027,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR1000
1017,WA Darrington 21 NNE,20030403,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1017,WA Darrington 21 NNE,20030627,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1017,WA Darrington 21 NNE,20031029,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,
1017,WA Darrington 21 NNE,20101013,,,,CR3000
1233,WA Quinault 4 NE,20060909,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1233,WA Quinault 4 NE,20101014,,,,CR3000
1467,WA Spokane 17 SSW,20070801,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1467,WA Spokane 17 SSW,20101012,,,,CR3000
1114,WI Necedah 5 WNW,20041004,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1114,WI Necedah 5 WNW,20090813,,,,CR3000
1024,WV Elkins 21 ENE,20031117,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1024,WV Elkins 21 ENE,20101021,,,,CR3000
1144,WY Lander 11 SSE,20040703,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1144,WY Lander 11 SSE,20100929,,,,CR3000
1107,WY Moose 1 NNE,20040701,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1107,WY Moose 1 NNE,20100929,,,,CR3000
1487,WY Sundance 8 NNW,20070823,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,T=C0+C1*V+C2*V^2,CR23X
1487,WY Sundance 8 NNW,20080918,,,,CR3000
